system:index,B11,B4,B5,B8,EVI,NDRE,NDVI,NDWI,date,.geo
20160824T081602_20160824T084517_T34HCH,0.21253707361111324,0.08471413777738919,0.1080773009668675,0.1611284995954757,0.1428257618623179,0.20533225114592357,0.34135304940854716,-0.15711905824690298,2016-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160824T081602_20160824T084517_T34HCJ,0.2137412440655056,0.08893371157011319,0.11633378886113319,0.18670100575641047,0.03269464421174105,0.2210767549089755,0.3575603482963913,-0.09971438351629286,2016-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160923T082002_20160923T084221_T34HCJ,0.2515254281079586,0.10033652906423728,0.1300823085073392,0.19775964644142913,0.17350339936933826,0.19200855137736642,0.31974184043715115,-0.14352846543737327,2016-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161013T082002_20161013T084551_T34HCH,0.27158583810274306,0.11174129048702668,0.13937362201874165,0.1959950569828728,0.1515452509953116,0.1653806672127821,0.2783324669878618,-0.1754051405437215,2016-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161013T082002_20161013T084551_T34HCJ,0.27538183426688007,0.11521423834692071,0.1454543294500651,0.21207860611611856,0.16860407048034423,0.17628987220811368,0.2911247141541481,-0.14797229120102046,2016-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161023T082012_20161023T084854_T34HCJ,0.2876580802264583,0.12282845027720597,0.15284366627131074,0.218697456928749,0.16394511711747636,0.16707350932984044,0.275936598387694,-0.15460202157005334,2016-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161122T082242_20161122T083847_T34HCH,0.304251390096944,0.12697377931167103,0.15842925731910398,0.21305210508094988,0.14799330316693723,0.13687650477871227,0.24919871689437964,-0.1938245343519553,2016-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161202T082312_20161202T084729_T34HCH,0.30316314791256105,0.1264389339836571,0.15639352337626494,0.21416296950408598,0.1516571815640712,0.14440746947951916,0.2513688979077322,-0.1905511956626496,2016-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161202T082312_20161202T084729_T34HCJ,0.314347859698489,0.13863397478282968,0.16803917146978012,0.22618891817982184,0.1493792939105314,0.13904242910484368,0.23576612167269792,-0.17845219346487526,2016-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101T082332_20170101T084543_T34HCH,0.30340252779113747,0.1275187971573733,0.15701945568628228,0.21492575704543512,0.1495103532996613,0.14560044880093362,0.2517439586430697,-0.18892185065334868,2017-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101T082332_20170101T084543_T34HCJ,0.31507288235234826,0.14078090199883475,0.16882327056806878,0.2288952397993961,0.14914373938036193,0.14407207245480375,0.23669161326456642,-0.17327257430463283,2017-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170131T082151_20170131T084118_T34HCJ,0.30705365100655146,0.13630052637665116,0.1642311343683791,0.22227195419634313,0.14625344037350632,0.144214988682284,0.23952439637024026,-0.1744967405964676,2017-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210T082051_20170210T083752_T34HCH,0.29045898358654987,0.12144785608910103,0.15000287562772838,0.20435538607821221,0.14274271033506558,0.14459585198742564,0.2540380348336094,-0.19335409460370834,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210T082051_20170210T083752_T34HCJ,0.3074781475917465,0.13738317847314227,0.16562609855911464,0.21945917197171452,0.1399134332094162,0.13526481942354596,0.23165604660375116,-0.18069093868211367,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170302T081841_20170302T084108_T34HCH,0.27923098991365675,0.1183090065330263,0.1449138721679323,0.1981066072699545,0.1384392182862047,0.14807632037081142,0.25366616342060394,-0.18966460395371185,2017-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170302T081841_20170302T084108_T34HCJ,0.2975313452644804,0.13488350373056482,0.16123471076561635,0.21557511638612248,0.1380987868207369,0.14030075592284527,0.23243938921487858,-0.17360011924582078,2017-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322T081611_20170322T084728_T34HCH,0.26816607722512,0.1110074404163488,0.1386046024167393,0.18027397178794144,0.12402203604353634,0.1208694105332397,0.23420239274580157,-0.21137545023549204,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322T081611_20170322T084728_T34HCJ,0.2882804506237417,0.12658989615915164,0.15482908213605734,0.19780969045355887,0.1254893931063972,0.11644285916625118,0.22026758707682573,-0.1973828914514423,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170411T081601_20170411T084927_T34HCJ,0.2713457715377902,0.11600437812241954,0.14292566055061476,0.19228356372676975,0.13135461604868826,0.14547662516623944,0.25591235149345226,-0.18778895235420245,2017-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416T084919_20170416T084914_T34HCH,0.24422106958082582,0.0974376035955618,0.12201467908806303,0.16737121359315923,0.12692518912881728,0.16284303092225658,0.28860258245158726,-0.21605870050655102,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416T084919_20170416T084914_T34HCJ,0.270178266425599,0.1150854949143935,0.14053364589916922,0.18894094961136576,0.1305918948064147,0.14932503287273238,0.2577381945358341,-0.19711554722516672,2017-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170421T082011_20170421T084245_T34HCJ,0.2650256655627774,0.1144530577668581,0.13887061628473304,0.19037154343973559,0.1305146755965536,0.15694297357735018,0.26189830133150455,-0.18486561482365482,2017-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170625T082009_20170625T083802_T34HCJ,0.20903788094825812,0.0848152977346131,0.10710949419225547,0.15515175177570434,-0.010581950929427748,0.1990517132653128,0.32580491931518873,-0.1770178653580881,2017-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170630T081601_20170630T084630_T34HCJ,0.2698952225210894,0.11596322482712648,0.13909682086161404,0.17144069776575094,0.09458151578511816,0.11225323662860424,0.2058918664692746,-0.23340246654380664,2017-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170809T081601_20170809T084800_T34HCH,0.2239004916295688,0.08873228481111983,0.11046620595703159,0.16554032902431193,0.13794184340503665,0.21897982592016305,0.342779127998906,-0.17467832029892794,2017-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170809T081601_20170809T084800_T34HCJ,0.24023147021998906,0.09700858026377691,0.12230155430968942,0.18921834357171136,0.16267409827282614,0.20852606635829066,0.32628379725576095,-0.14503465983456765,2017-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171013T081959_20171013T084606_T34HCH,0.28473459870321605,0.12077621199705262,0.14595576623036635,0.20311489672788316,0.1491495128512257,0.16102166615268212,0.2583904450087792,-0.18163508263975003,2017-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171018T082011_20171018T084153_T34HCJ,0.2800314839742943,0.12341378477056941,0.15243018141562095,0.2073257857704988,0.14586805128993705,0.14825658020178742,0.255892888116932,-0.1631283781267613,2017-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171117T082221_20171117T084041_T34HCH,0.2884103596015453,0.12149267650532541,0.1502742994809632,0.21048730380884786,0.1563135389531573,0.15787168968233123,0.26390880506035513,-0.17361345531781958,2017-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171207T082321_20171207T084325_T34HCH,0.30603858745472,0.1297138434678818,0.16066190576080935,0.21860583316210386,0.1540043456425335,0.1435094755526326,0.25076947133831307,-0.1837009236706523,2017-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171207T082321_20171207T084325_T34HCJ,0.32133329382498127,0.14279722484320118,0.17229859900547437,0.22686764977546028,0.14493772448811854,0.13087889432407296,0.2257727948951766,-0.18393133531824418,2017-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171212T082329_20171212T084214_T34HCJ,0.321280441719002,0.14582653376573118,0.17272293128122232,0.23596691953750362,0.15669049001569324,0.14896692324512043,0.2343694321666659,-0.16492053427422468,2017-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T082321_20180106T083802_T34HCJ,0.32047238989870963,0.14168953408771096,0.17136912631573492,0.22314841810014857,0.1398898255587247,0.12569096241658714,0.22248209953503642,-0.19081594859491202,2018-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T082309_20180111T084759_T34HCH,0.3035152160771189,0.12969194135010473,0.1581512915580992,0.2162023236140812,0.152509396584838,0.14580417200125817,0.24598713499832658,-0.18574700684867143,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T082309_20180111T084759_T34HCJ,0.3204842442382749,0.14358863135792613,0.17059977492774683,0.22524865094074456,0.1430876239413571,0.1330167827979501,0.22091814674824556,-0.18580115661115096,2018-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180116T082251_20180116T084621_T34HCH,0.3016232510847734,0.12935924526749204,0.1598049678120516,0.2182580885910298,0.15167239669967425,0.1455391900113056,0.2532488309971009,-0.17907060710134243,2018-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180116T082251_20180116T084621_T34HCJ,0.31822483322220024,0.1438425701110951,0.17234253107996816,0.22681526331024998,0.14250033894834924,0.13162222139953603,0.22351226168292196,-0.17872234618628424,2018-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180121T082239_20180121T083936_T34HCJ,0.3220256417702587,0.14463041529442391,0.17237479405709055,0.2239717738363277,0.14080525016597223,0.1260349122668808,0.2155810395296776,-0.1903712575196699,2018-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180327T081601_20180327T084659_T34HCH,0.25906004733101595,0.10881369996223046,0.1350369667959442,0.18705822837435948,0.1377442633889528,0.1570584059278392,0.27036340879637094,-0.1819468576939377,2018-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180327T081601_20180327T084659_T34HCJ,0.2864130529348381,0.12670788255790139,0.1522608681787015,0.20511641961245294,0.13523285828540732,0.14760027349608784,0.24302676632747205,-0.17747409584357876,2018-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181003T081751_20181003T083901_T34HCJ,0.26076872544951407,0.10818233011275405,0.14046273345594942,0.21700245158648362,0.18951223668612655,0.20008217054352778,0.3267718076687258,-0.1140393856830322,2018-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181008T081819_20181008T083928_T34HCH,0.27214082494090647,0.10888296710309443,0.13741975320743047,0.19795641068964562,0.162542264032458,0.1765654729592656,0.29366266513681255,-0.17167098042947818,2018-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181008T081819_20181008T083928_T34HCJ,0.2752144414500728,0.11321487546518451,0.14464634611904575,0.21606641297963755,0.18414063789154927,0.18295154052779047,0.3015728646839546,-0.13843830445391322,2018-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181023T082001_20181023T084045_T34HCH,0.28372566382630127,0.1187057259889848,0.15014797179746694,0.2058757253600351,0.15597782810172786,0.14977847861040058,0.26673397115607717,-0.1730843131413311,2018-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181023T082001_20181023T084045_T34HCJ,0.2921517376641114,0.12586166851311043,0.16036127071724596,0.22144120812424184,0.16485735125222403,0.15144050969016415,0.2704833501636917,-0.1515511106289318,2018-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181028T082039_20181028T084332_T34HCH,0.2935403417604737,0.12504449648087357,0.1540735117379957,0.21665155069805728,0.16708569111359067,0.15934313403553227,0.2622822096090252,-0.16635053904607564,2018-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181028T082039_20181028T084332_T34HCJ,0.3024013034266849,0.13544180659002167,0.16553675571956977,0.23015217409741226,0.16917955015925407,0.15409363287069508,0.25214363918182225,-0.14814467338311235,2018-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181107T082129_20181107T083741_T34HCH,0.2868114436213023,0.12171810985842992,0.14988035009300948,0.22017434772481964,0.1761356910086628,0.18192009101368392,0.2844062093505334,-0.14765538610696985,2018-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181117T082219_20181117T084922_T34HCJ,0.3110883271263378,0.14107017919943607,0.17021890155083344,0.23975556480851595,0.1707414654094812,0.1625797332755447,0.25632755934507045,-0.14265201557730892,2018-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181122T082241_20181122T084312_T34HCH,0.2976208149603585,0.1266959428787625,0.1580789437241299,0.22558649493355745,0.16945514677826012,0.16573473956954993,0.27496948323702525,-0.15641155935259626,2018-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181122T082241_20181122T084312_T34HCJ,0.3115457667133157,0.14128179082046194,0.17178692785901323,0.2396727051059776,0.16631734647314808,0.15797188118266683,0.2555341279724597,-0.14385833434321532,2018-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181217T082339_20181217T083858_T34HCH,0.29679255151780964,0.12466519817910787,0.15453439350730366,0.2193957986108712,0.16693587629195225,0.16237595329699736,0.26896440025364887,-0.16876475585901016,2018-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181217T082339_20181217T083858_T34HCJ,0.3150146393316782,0.14123573973414197,0.1708314705003311,0.23612094999489597,0.1658102575861331,0.15372665096299917,0.24891526191373411,-0.15466517359980253,2018-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181222T082341_20181222T084856_T34HCH,0.29637969267399705,0.12655803135868882,0.15873574642608773,0.21821983236804599,0.15800536992203315,0.14565613175033634,0.258255055546925,-0.17114064673982451,2018-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181222T082341_20181222T084856_T34HCJ,0.3138561289570744,0.1398071758589769,0.1718724972241487,0.2321839005400113,0.15477688743317947,0.14115302268260557,0.24681761746779016,-0.16570986124740447,2018-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T082331_20190101T084846_T34HCH,0.2887427568679293,0.12353474182107661,0.1535767435030025,0.22432375174611216,0.1721928722030719,0.17337877181650957,0.2803208257145561,-0.14662071990049047,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T082331_20190101T084846_T34HCJ,0.3061397536114083,0.13619455870904287,0.1662022941832894,0.24092535814641414,0.17144625383781775,0.1730112496977544,0.2749290861492871,-0.1388246624406684,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T082329_20190106T084423_T34HCH,0.2913201700858901,0.12390846265352458,0.15259001513283735,0.21668962537580239,0.16395280335958756,0.16135786081314074,0.264506116671062,-0.16618911458582897,2019-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T082329_20190106T084423_T34HCJ,0.3117905920611728,0.1377425168075526,0.16668163409104883,0.23293374635499842,0.16100573233067406,0.1581165066886199,0.25688840775346145,-0.16326196881011987,2019-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190111T082311_20190111T083838_T34HCJ,0.3154091560786328,0.14847340881291143,0.17921461006858877,0.24271722142412083,2.6634952905200104,0.14671426843111254,0.24629571637005573,-0.14838727014390846,2019-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190116T082309_20190116T084207_T34HCH,0.2901194318691908,0.12239924212985692,0.1519297668800659,0.21207999459441007,0.15904170608214563,0.1538333912946674,0.26173143720352887,-0.17403333038924865,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190116T082309_20190116T084207_T34HCJ,0.3099503180810757,0.1388661200043315,0.16814486602438242,0.22857056551233765,0.15808679909981582,0.14601081274999836,0.2424449836261771,-0.16201071563808694,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T082241_20190121T084319_T34HCH,0.2857181867173577,0.12360646697036526,0.15248966110890622,0.21527274263656984,0.1579394778611829,0.1591350179592537,0.2642080383523918,-0.16034863295827115,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190121T082241_20190121T084319_T34HCJ,0.30435837016258427,0.1371933924052607,0.16593738844998676,0.2285391667372773,0.15691534648237188,0.1518799162728435,0.24777096445724783,-0.15411765081225684,2019-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T082219_20190126T083753_T34HCH,0.2933758694216267,0.1251267434844086,0.15530481532096924,0.2193217919037144,0.1648849741011109,0.160652756097658,0.2690611971733135,-0.16406773458920693,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190126T082219_20190126T083753_T34HCJ,0.3084131084680393,0.13539625728550347,0.16479908868273924,0.22777634762080554,2.904667913450047,0.15539032479983214,0.258997210225066,-0.16726129159895117,2019-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190131T082201_20190131T084026_T34HCJ,0.3084161027966296,0.16105101805207575,0.19406616343803468,0.25395748630968973,5.483899454713367,0.1386768721112344,0.24291595328039872,-0.1158371092547538,2019-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205T082129_20190205T084435_T34HCH,0.28407270217464015,0.11804070512291773,0.14748223270313998,0.21316448050117195,0.16864203899193253,0.17070386028732049,0.28212902750318736,-0.16339758695631174,2019-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190205T082129_20190205T084435_T34HCJ,0.3002198305982737,0.13004557992909457,0.15817142900832212,0.22229621918250358,0.16260174597640686,0.16179763091794885,0.2604173419279959,-0.16109832532513557,2019-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190210T082101_20190210T084248_T34HCJ,0.32085833699994065,0.1534769334968089,0.1843201820415161,0.23003151679403058,0.13603265503766176,0.11554686889983379,0.2173429888190225,-0.17662582375732633,2019-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215T082029_20190215T084041_T34HCH,0.28007547369993213,0.11618896320384067,0.1448017600028952,0.19854556710688995,0.1488072779208807,0.146285158263449,0.2572997897511789,-0.1882926596792087,2019-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190215T082029_20190215T084041_T34HCJ,0.3019824148056223,0.12815762080418142,0.15762652617582118,0.21303726316199248,0.14638755590105537,0.14495615162892456,0.2544134223317474,-0.1881825088101969,2019-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225T081919_20190225T084240_T34HCH,0.28090040792375387,0.11657015733511303,0.14590798919014566,0.2039871261984926,0.15616835768960935,0.15765673734806596,0.2715516315461823,-0.17782490602073817,2019-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190225T081919_20190225T084240_T34HCJ,0.29979357063131645,0.13121445483941963,0.15981264430925124,0.2171952362336648,0.1525625843509885,0.14838433277931865,0.248738735838014,-0.17021537407798035,2019-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190302T081841_20190302T084648_T34HCJ,0.29436103616523623,0.1256366273317712,0.15719855773797317,0.20748603145958974,0.13905719573979228,0.1376921423852582,0.26168459370418967,-0.19257360098490311,2019-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190307T081809_20190307T084746_T34HCJ,0.29211223295051636,0.12378531811995745,0.15214760792445908,0.20799652160755286,0.1461976520859772,0.1542145493687823,0.26729595102267983,-0.18615547307449817,2019-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190327T082009_20190327T083819_T34HCH,0.25030828294534274,0.10181773688871378,0.12742499282785655,0.18322272268621037,0.15343559095778844,0.17470979700160585,0.2905448285350463,-0.17263289144158406,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190327T082009_20190327T083819_T34HCJ,0.2761289442451178,0.11476167596626145,0.14221103493753032,0.20106870351355385,0.052354796710979215,0.17140930784334416,0.28332599985528456,-0.1693012578930082,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190401T081601_20190401T084643_T34HCJ,0.27503721867144926,0.12972500441442253,0.15597732224923927,0.21742227395958275,0.33530834319731734,0.17265257375607945,0.27406846047708777,-0.13526238189608877,2019-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406T081609_20190406T084429_T34HCH,0.24063863284212283,0.09473150556118548,0.12096152188751366,0.18105515876820322,0.159294722703777,0.2000300958332243,0.3296380616545618,-0.16249498740545454,2019-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190406T081609_20190406T084429_T34HCJ,0.2633416487361179,0.10860751033480165,0.13498630922402102,0.19612073246287134,0.1588059004708073,0.1843063341605441,0.29758538471804413,-0.1584249802661809,2019-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411T081611_20190411T084540_T34HCH,0.2357289385472696,0.09646227184205235,0.12245986147417968,0.17298798690890257,0.14063489361894874,0.16646948579042453,0.2900862863391776,-0.1724339803983845,2019-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190411T081611_20190411T084540_T34HCJ,0.2613094245508198,0.10671882756083163,0.13429948891138993,0.18850346283223773,0.1431489896719853,0.17709818312012285,0.3023935310152418,-0.18198663080339963,2019-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190416T081609_20190416T084815_T34HCJ,0.253434345436067,0.10479283025131071,0.12950999955987985,0.19217833669945777,0.1586993763767554,0.1978505489379303,0.3101389729668862,-0.15097184364704738,2019-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190426T081609_20190426T084614_T34HCJ,0.2514777251011011,0.10284342243229387,0.12820347230842435,0.18386315308264004,0.14882344666384775,0.18377748045618628,0.30130329232888325,-0.16966828114669683,2019-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T081611_20190501T084600_T34HCH,0.22671074835321853,0.10037096630924339,0.1244191457019182,0.17366779949308409,0.3004719411034622,0.1768468006714892,0.30150316941392585,-0.15949637317239237,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190501T081611_20190501T084600_T34HCJ,0.24058117250749708,0.10095737349623585,0.12632361666480002,0.1804969864944031,0.14181467661351196,0.18314957738566098,0.3060979110137039,-0.1608325638061563,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506T081609_20190506T084738_T34HCH,0.21802328611760033,0.08562775136035664,0.10833642232853787,0.1595819633286339,0.13895291528584305,0.19776087475807722,0.32443404028233225,-0.17709910111911936,2019-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190506T081609_20190506T084738_T34HCJ,0.24424662308142028,0.09956777007278739,0.12282472079773207,0.17667112406021204,0.1407097323205005,0.18856502297062672,0.30134202455594966,-0.1779087683739982,2019-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190511T081611_20190511T084821_T34HCJ,0.23706824407244464,0.09788387356143516,0.12245845042145515,0.1727334220610342,0.13394901531551537,0.17678361461982187,0.29937764738830636,-0.1753239912182781,2019-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531T081611_20190531T084641_T34HCH,0.18899898631108783,0.08466192539439671,0.10754733774042842,0.14833154613974123,4.834681373952032,0.14721086623486385,0.26577492574292316,-0.12094482161856289,2019-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190531T081611_20190531T084641_T34HCJ,0.20988197293865155,0.09463381086531941,0.11868979896907125,0.16259640821799534,4.8706914451708085,0.16214837282980715,0.2816959593937326,-0.13847503301079891,2019-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190615T081609_20190615T083749_T34HCH,0.19014714582847966,0.07333805357344382,0.09315875973280838,0.1490347100066179,0.1429224196300024,0.2824227915216008,0.4075359636755358,-0.14485867743885297,2019-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190615T081609_20190615T083749_T34HCJ,0.21121877698134037,0.0842599583122029,0.10612282844385806,0.16491887834283006,0.14817933750144086,0.23780875411945815,0.3613224365627042,-0.15065127588807609,2019-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190625T081609_20190625T084423_T34HCJ,0.23303730421372426,0.11430190587167072,0.13758106582871654,0.18594710778298706,0.14351918387592255,0.162876744764356,0.2700809148085289,-0.12613175623800865,2019-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190630T081611_20190630T084608_T34HCJ,0.19674565953705153,0.07958917760197702,0.1050090497043714,0.15799091219492786,0.14431794821555097,0.2058959495312579,0.34875753646673174,-0.1318396024291925,2019-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190705T081609_20190705T084647_T34HCH,0.17799074881768015,0.08833873942178834,0.10828522465038254,0.15482281730751654,0.0967346997614998,0.2304580684478027,0.364961448537153,-0.10331992269168593,2019-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190705T081609_20190705T084647_T34HCJ,0.18248442132784284,0.08077056689899614,0.10436606221332657,0.16261891467430054,0.15913700821403942,0.24425237767806643,0.3873117310704737,-0.08666611923563877,2019-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190710T081611_20190710T084315_T34HCH,0.1842529098690151,0.07129146993314917,0.09304630756384341,0.14265977761260704,0.1316646603683726,0.2502958663296699,0.3997471116446482,-0.17228014867745917,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190710T081611_20190710T084315_T34HCJ,0.1982900977812656,0.07610265901082248,0.10148774423941888,0.16289066426640275,0.24964329104664645,0.2490598454635168,0.3967351162610608,-0.12904273623364812,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190715T081609_20190715T084629_T34HCH,0.18939720369945798,0.07879079515074902,0.0978552883413263,0.15042540681471808,0.1398913527989236,0.20140469090855193,0.3110646703959662,-0.10618136352654262,2019-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190715T081609_20190715T084629_T34HCJ,0.20861089291524196,0.08285874046142003,0.10595483299897952,0.17337479111255677,0.17073142993125653,0.23802952798025073,0.3561336658694797,-0.10359701244889978,2019-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720T081611_20190720T084228_T34HCH,0.17684190309917922,0.09628281176496806,0.11811418598180833,0.16255629541767436,-1.0401054887164711,0.2036411074959019,0.33753561339390914,-0.06757721635628004,2019-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190720T081611_20190720T084228_T34HCJ,0.1927804445440944,0.09092672566518997,0.11647509438396103,0.17642952163240672,-0.0771202988141384,0.21495479174426774,0.3510699459932935,-0.06525559893850111,2019-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190725T081609_20190725T084622_T34HCJ,0.1825765841317378,0.09434612919034065,0.12012959995129621,0.17944749900914372,-4.914311049036748,0.2261200234531418,0.3671863522398401,-0.05234264607361371,2019-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190804T081609_20190804T084646_T34HCH,0.1924577707959751,0.07371638388821232,0.09540128591982847,0.15414946156651468,0.15483383726394273,0.2502756954502658,0.3901878783774181,-0.13108285418268284,2019-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190804T081609_20190804T084646_T34HCJ,0.20628666807955515,0.07978785532955025,0.10548316151688449,0.17872068285593212,0.18537328256696728,0.24875405031145092,0.38357738485441817,-0.09890819239126919,2019-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809T081611_20190809T084814_T34HCH,0.18486005348059525,0.0776581597181814,0.10120465794116945,0.154458194472457,-3.67650493565546,0.22735336397062303,0.37474701100582136,-0.1156612204897482,2019-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190809T081611_20190809T084814_T34HCJ,0.19386162698795611,0.08438293047222954,0.11280216444176706,0.1814299445259024,0.716291775812435,0.23666342345244704,0.3869997445779025,-0.06725560785511961,2019-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
